Time [s],Force Reaction (X) [N],Force Reaction (Y) [N],Force Reaction (Z) [N],Force Reaction (Total) [N],RPM,Feed_mm_per_sec,DOC_mm,sequence_id,Tool_Life_HSS_min
4.8,-2367.1,5157.6,-1161.1,5792.5,3000,6,3,22,23.204106275642825
4.85,-2224.2,4368.5,-1284.9,5067.7,3000,6,3,22,23.204106275642825
4.9,-2059.1,5078.5,-1237.4,5618.0,3000,6,3,22,23.204106275642825
4.95,-2056.6,4660.1,-1302.6,5257.7,3000,6,3,22,23.204106275642825
0.0,-1796.4,3987.5,-1267.7,4553.5,5000,6,3,23,22.968248109858564
0.05,-2106.2,4080.8,-1222.7,4752.2,5000,6,3,23,22.968248109858564
0.1,-1777.8,3782.1,-978.1,4292.1,5000,6,3,23,22.968248109858564
0.15,-1695.6,3954.7,-1053.5,4429.9,5000,6,3,23,22.968248109858564
0.2,-1863.6,3286.1,-1371.7,4019.0,5000,6,3,23,22.968248109858564
0.25,-1947.0,4182.1,-1123.0,4747.9,5000,6,3,23,22.968248109858564
0.3,-1936.9,4032.1,-971.8,4577.5,5000,6,3,23,22.968248109858564
0.35,-1881.2,4291.3,-1216.3,4840.9,5000,6,3,23,22.968248109858564
0.4,-1841.1,3748.9,-1407.4,4407.4,5000,6,3,23,22.968248109858564
0.45,-2243.7,3888.7,-1121.2,4627.4,5000,6,3,23,22.968248109858564
0.5,-1912.1,3745.8,-886.4,4298.1,5000,6,3,23,22.968248109858564
0.55,-1651.8,3979.8,-1257.2,4488.6,5000,6,3,23,22.968248109858564
0.6,-1802.0,3809.2,-1369.6,4430.9,5000,6,3,23,22.968248109858564
0.65,-2003.3,4186.5,-1213.4,4797.1,5000,6,3,23,22.968248109858564
0.7,-1855.2,3669.4,-1027.0,4238.0,5000,6,3,23,22.968248109858564
0.75,-1598.3,4233.5,-1223.7,4687.7,5000,6,3,23,22.968248109858564
0.8,-1893.8,3564.1,-1273.0,4232.0,5000,6,3,23,22.968248109858564
0.85,-2055.5,3931.3,-1210.4,4598.4,5000,6,3,23,22.968248109858564
0.9,-1864.7,3753.2,-939.7,4294.9,5000,6,3,23,22.968248109858564
0.95,-1792.2,4114.3,-1048.6,4608.5,5000,6,3,23,22.968248109858564
1.0,-2055.2,3634.9,-1329.0,4382.1,5000,6,3,23,22.968248109858564
1.05,-2169.5,4288.0,-1142.2,4939.5,5000,6,3,23,22.968248109858564
1.1,-1994.7,3522.4,-913.5,4149.8,5000,6,3,23,22.968248109858564
1.15,-1600.4,4226.9,-1077.7,4646.4,5000,6,3,23,22.968248109858564
1.2,-1819.6,3691.7,-1290.1,4313.2,5000,6,3,23,22.968248109858564
1.25,-2068.6,4317.2,-1115.2,4915.4,5000,6,3,23,22.968248109858564
1.3,-2039.2,3839.0,-923.8,4444.0,5000,6,3,23,22.968248109858564
1.35,-1625.6,3831.0,-1049.5,4291.9,5000,6,3,23,22.968248109858564
1.4,-1849.0,3948.9,-1284.0,4545.5,5000,6,3,23,22.968248109858564
1.45,-2123.6,3624.7,-976.0,4312.9,5000,6,3,23,22.968248109858564
1.5,-1980.1,4026.7,-979.6,4592.9,5000,6,3,23,22.968248109858564
1.55,-1605.2,4139.7,-1079.6,4569.4,5000,6,3,23,22.968248109858564
1.6,-1937.4,3608.8,-1284.9,4292.8,5000,6,3,23,22.968248109858564
1.65,-2080.9,4131.1,-1175.3,4772.6,5000,6,3,23,22.968248109858564
1.7,-1912.8,3831.5,-1004.6,4398.7,5000,6,3,23,22.968248109858564
1.75,-1712.2,4331.0,-891.9,4741.8,5000,6,3,23,22.968248109858564
1.8,-1936.0,3519.8,-1224.6,4199.6,5000,6,3,23,22.968248109858564
1.85,-2032.6,4151.5,-1276.8,4795.5,5000,6,3,23,22.968248109858564
1.9,-1879.8,3686.1,-974.5,4251.0,5000,6,3,23,22.968248109858564
1.95,-1691.8,3791.8,-1068.9,4287.5,5000,6,3,23,22.968248109858564
2.0,-1839.1,3570.6,-1460.8,4273.8,5000,6,3,23,22.968248109858564
2.05,-1924.1,4111.5,-1225.6,4702.0,5000,6,3,23,22.968248109858564
2.1,-1890.8,3915.2,-926.1,4445.4,5000,6,3,23,22.968248109858564
2.15,-1759.5,3950.9,-1104.5,4463.7,5000,6,3,23,22.968248109858564
2.2,-2010.4,3533.0,-1392.7,4296.9,5000,6,3,23,22.968248109858564
2.25,-2167.4,3889.4,-1067.8,4578.8,5000,6,3,23,22.968248109858564
2.3,-1741.5,3643.7,-1015.2,4164.2,5000,6,3,23,22.968248109858564
2.35,-1733.6,4137.6,-1231.1,4651.9,5000,6,3,23,22.968248109858564
2.4,-1918.7,3794.6,-1281.1,4440.9,5000,6,3,23,22.968248109858564
2.45,-2160.7,4342.1,-1129.9,4979.9,5000,6,3,23,22.968248109858564
2.5,-1787.5,3712.3,-1089.1,4261.7,5000,6,3,23,22.968248109858564
2.55,-1750.6,4336.2,-1124.0,4809.5,5000,6,3,23,22.968248109858564
2.6,-2103.9,3512.0,-1375.6,4318.9,5000,6,3,23,22.968248109858564
2.65,-2169.0,4211.5,-1110.8,4865.7,5000,6,3,23,22.968248109858564
2.7,-1866.4,3584.6,-889.0,4138.0,5000,6,3,23,22.968248109858564
2.75,-1854.1,3956.5,-1108.7,4507.8,5000,6,3,23,22.968248109858564
2.8,-1938.1,3887.4,-1395.3,4562.3,5000,6,3,23,22.968248109858564
2.85,-1988.7,4379.8,-1095.2,4933.3,5000,6,3,23,22.968248109858564
2.9,-1756.0,3674.7,-948.7,4181.7,5000,6,3,23,22.968248109858564
2.95,-1683.5,4552.8,-1129.2,4983.7,5000,6,3,23,22.968248109858564
3.0,-1976.6,3769.1,-1250.5,4435.9,5000,6,3,23,22.968248109858564
3.05,-1962.0,3894.4,-1155.3,4511.2,5000,6,3,23,22.968248109858564
3.1,-1955.5,3651.9,-1033.6,4269.5,5000,6,3,23,22.968248109858564
3.15,-1849.2,3876.0,-1231.8,4467.7,5000,6,3,23,22.968248109858564
3.2,-1878.7,3427.9,-1283.3,4114.3,5000,6,3,23,22.968248109858564
3.25,-2191.7,4133.4,-1162.4,4820.7,5000,6,3,23,22.968248109858564
3.3,-2047.6,3527.6,-936.2,4184.9,5000,6,3,23,22.968248109858564
3.35,-1628.2,4179.2,-1079.5,4613.2,5000,6,3,23,22.968248109858564
3.4,-1899.2,3950.3,-1352.4,4587.0,5000,6,3,23,22.968248109858564
3.45,-2067.7,4229.3,-1276.3,4877.7,5000,6,3,23,22.968248109858564
3.5,-1880.9,3509.3,-904.6,4083.0,5000,6,3,23,22.968248109858564
3.55,-1662.1,4120.2,-1243.3,4613.5,5000,6,3,23,22.968248109858564
3.6,-1893.8,3472.6,-1266.0,4153.1,5000,6,3,23,22.968248109858564
3.65,-2148.8,4178.4,-1037.3,4811.7,5000,6,3,23,22.968248109858564
3.7,-1910.5,3621.2,-876.1,4186.9,5000,6,3,23,22.968248109858564
3.75,-1650.3,3966.5,-1164.5,4451.1,5000,6,3,23,22.968248109858564
3.8,-1910.9,3670.9,-1437.6,4381.0,5000,6,3,23,22.968248109858564
3.85,-2131.4,4306.8,-1034.2,4915.4,5000,6,3,23,22.968248109858564
3.9,-1962.5,3766.2,-948.2,4351.4,5000,6,3,23,22.968248109858564
3.95,-1748.2,4321.5,-1156.7,4803.1,5000,6,3,23,22.968248109858564
4.0,-1779.6,3796.1,-1361.3,4408.0,5000,6,3,23,22.968248109858564
4.05,-2162.1,4014.8,-1169.0,4707.5,5000,6,3,23,22.968248109858564
4.1,-1999.1,3716.1,-1014.3,4339.9,5000,6,3,23,22.968248109858564
4.15,-1672.8,4332.2,-1053.9,4762.0,5000,6,3,23,22.968248109858564
4.2,-1837.1,3549.5,-1309.4,4205.8,5000,6,3,23,22.968248109858564
4.25,-2184.0,4151.6,-1146.9,4829.2,5000,6,3,23,22.968248109858564
4.3,-1883.5,3653.0,-999.4,4229.7,5000,6,3,23,22.968248109858564
4.35,-1667.6,4109.1,-1166.4,4585.5,5000,6,3,23,22.968248109858564
4.4,-1725.5,3473.8,-1232.7,4069.9,5000,6,3,23,22.968248109858564
4.45,-1992.5,4266.8,-1193.7,4858.0,5000,6,3,23,22.968248109858564
4.5,-1990.6,3873.1,-988.2,4465.4,5000,6,3,23,22.968248109858564
4.55,-1658.1,4104.5,-1142.7,4571.8,5000,6,3,23,22.968248109858564
4.6,-1945.5,3603.7,-1352.4,4312.9,5000,6,3,23,22.968248109858564
4.65,-2066.3,4106.4,-1226.1,4757.7,5000,6,3,23,22.968248109858564
4.7,-1784.6,3564.9,-901.0,4087.2,5000,6,3,23,22.968248109858564
4.75,-1533.8,4373.8,-1010.4,4743.8,5000,6,3,23,22.968248109858564
4.8,-1957.9,3854.7,-1309.5,4517.4,5000,6,3,23,22.968248109858564
4.85,-2047.8,4111.8,-1097.0,4722.7,5000,6,3,23,22.968248109858564
4.9,-1881.3,3798.0,-873.9,4327.6,5000,6,3,23,22.968248109858564
4.95,-1641.5,4063.1,-1190.5,4541.0,5000,6,3,23,22.968248109858564
0.0,-3282.3,6090.7,-2409.9,7326.5,1000,6,5,24,21.090266061873887
0.05,-3222.6,5996.4,-2216.0,7159.1,1000,6,5,24,21.090266061873887
0.1,-3066.7,6658.7,-2262.1,7672.1,1000,6,5,24,21.090266061873887
0.15,-3266.5,6371.6,-2133.0,7471.1,1000,6,5,24,21.090266061873887
0.2,-3445.1,6841.8,-2092.6,7940.9,1000,6,5,24,21.090266061873887
0.25,-3278.4,7031.0,-1965.8,8003.0,1000,6,5,24,21.090266061873887
0.3,-3581.7,6530.8,-1919.1,7691.7,1000,6,5,24,21.090266061873887
0.35,-3384.2,6212.8,-1913.5,7329.0,1000,6,5,24,21.090266061873887
0.4,-3151.2,6438.7,-1997.9,7441.7,1000,6,5,24,21.090266061873887
0.45,-3228.5,5855.2,-1920.2,6956.5,1000,6,5,24,21.090266061873887
0.5,-3145.3,6059.0,-1777.9,7054.4,1000,6,5,24,21.090266061873887
0.55,-2918.3,6168.6,-1728.1,7039.4,1000,6,5,24,21.090266061873887
0.6,-2936.7,6614.4,-1674.2,7428.2,1000,6,5,24,21.090266061873887
0.65,-2969.6,6703.4,-1834.5,7557.7,1000,6,5,24,21.090266061873887
0.7,-3015.7,6923.3,-1872.9,7780.4,1000,6,5,24,21.090266061873887
0.75,-2918.0,6840.1,-2160.3,7743.9,1000,6,5,24,21.090266061873887
0.8,-2698.5,6540.9,-2319.8,7446.3,1000,6,5,24,21.090266061873887
0.85,-2851.4,6424.7,-2014.0,7311.9,1000,6,5,24,21.090266061873887
0.9,-3054.3,6785.9,-2300.9,7789.2,1000,6,5,24,21.090266061873887
0.95,-3089.1,6357.4,-2276.9,7425.9,1000,6,5,24,21.090266061873887
1.0,-2904.8,6203.4,-2413.1,7262.4,1000,6,5,24,21.090266061873887
1.05,-3350.3,6218.2,-2270.0,7419.1,1000,6,5,24,21.090266061873887
1.1,-3339.5,6732.5,-2177.9,7824.5,1000,6,5,24,21.090266061873887
1.15,-3231.9,6812.4,-2041.3,7811.6,1000,6,5,24,21.090266061873887
1.2,-3407.4,6918.0,-2073.6,7985.5,1000,6,5,24,21.090266061873887
1.25,-3325.2,6608.6,-2004.8,7664.8,1000,6,5,24,21.090266061873887
1.3,-3332.5,6922.1,-1982.7,7934.2,1000,6,5,24,21.090266061873887
1.35,-3363.2,6984.3,-1875.0,7975.4,1000,6,5,24,21.090266061873887
1.4,-3325.3,6667.3,-1723.1,7647.2,1000,6,5,24,21.090266061873887
1.45,-3304.1,6434.3,-1601.3,7408.2,1000,6,5,24,21.090266061873887
1.5,-3231.6,5936.4,-1870.2,7012.9,1000,6,5,24,21.090266061873887
1.55,-3083.4,6415.2,-1778.8,7336.7,1000,6,5,24,21.090266061873887
1.6,-3032.1,6617.9,-1539.5,7440.4,1000,6,5,24,21.090266061873887
1.65,-2782.0,6801.6,-1893.1,7588.5,1000,6,5,24,21.090266061873887
1.7,-3018.7,6595.6,-2039.3,7534.8,1000,6,5,24,21.090266061873887
1.75,-2766.4,6975.7,-2015.9,7770.3,1000,6,5,24,21.090266061873887
1.8,-3074.9,6542.5,-2259.0,7573.8,1000,6,5,24,21.090266061873887
1.85,-3106.5,6546.5,-2451.3,7649.6,1000,6,5,24,21.090266061873887
1.9,-2910.6,6403.4,-2209.4,7372.7,1000,6,5,24,21.090266061873887
1.95,-3095.0,6830.0,-2331.5,7852.6,1000,6,5,24,21.090266061873887
2.0,-3120.5,6367.4,-2454.6,7503.8,1000,6,5,24,21.090266061873887
2.05,-2936.1,6278.1,-2097.6,7241.2,1000,6,5,24,21.090266061873887
2.1,-2981.8,6459.7,-2393.9,7506.7,1000,6,5,24,21.090266061873887
2.15,-3183.9,6625.9,-2044.7,7630.2,1000,6,5,24,21.090266061873887
2.2,-3315.2,6565.5,-2260.6,7694.5,1000,6,5,24,21.090266061873887
2.25,-3299.2,7173.8,-2154.1,8184.6,1000,6,5,24,21.090266061873887
2.3,-3238.1,6835.2,-1999.8,7823.3,1000,6,5,24,21.090266061873887
2.35,-3233.3,6735.1,-2080.6,7755.3,1000,6,5,24,21.090266061873887
2.4,-3298.7,6151.6,-1801.5,7209.0,1000,6,5,24,21.090266061873887
2.45,-3163.0,6426.2,-1705.7,7362.7,1000,6,5,24,21.090266061873887
2.5,-3196.2,6297.3,-1766.0,7279.4,1000,6,5,24,21.090266061873887
2.55,-3035.5,6000.4,-1747.6,6947.9,1000,6,5,24,21.090266061873887
2.6,-2836.0,6583.2,-1762.2,7381.5,1000,6,5,24,21.090266061873887
2.65,-2960.6,6887.7,-1924.6,7740.2,1000,6,5,24,21.090266061873887
2.7,-2944.8,6357.6,-2065.0,7304.5,1000,6,5,24,21.090266061873887
2.75,-2819.3,6961.7,-2136.4,7808.8,1000,6,5,24,21.090266061873887
2.8,-2896.8,6471.6,-2157.7,7411.4,1000,6,5,24,21.090266061873887
2.85,-2835.2,6278.7,-2217.3,7237.2,1000,6,5,24,21.090266061873887
2.9,-2978.1,6575.3,-2230.8,7555.1,1000,6,5,24,21.090266061873887
2.95,-2780.1,5991.6,-2235.8,6973.3,1000,6,5,24,21.090266061873887
3.0,-3152.5,5952.7,-2444.2,7165.7,1000,6,5,24,21.090266061873887
3.05,-3214.8,6334.1,-2342.4,7479.5,1000,6,5,24,21.090266061873887
3.1,-3404.0,6837.4,-2176.9,7942.1,1000,6,5,24,21.090266061873887
3.15,-3205.1,6320.9,-2220.7,7426.8,1000,6,5,24,21.090266061873887
3.2,-3376.0,6856.5,-2173.2,7945.5,1000,6,5,24,21.090266061873887
3.25,-3330.2,6543.0,-1999.9,7609.2,1000,6,5,24,21.090266061873887
3.3,-3352.6,6546.1,-1956.8,7610.5,1000,6,5,24,21.090266061873887
3.35,-3162.6,6632.6,-1835.0,7573.7,1000,6,5,24,21.090266061873887
3.4,-3041.0,6308.4,-1936.2,7265.8,1000,6,5,24,21.090266061873887
3.45,-3368.8,6302.2,-1756.8,7358.9,1000,6,5,24,21.090266061873887
3.5,-3205.8,6445.3,-1750.5,7408.3,1000,6,5,24,21.090266061873887
3.55,-3064.0,5855.7,-1730.6,6831.7,1000,6,5,24,21.090266061873887
3.6,-2858.7,6147.5,-1883.0,7036.3,1000,6,5,24,21.090266061873887
3.65,-2850.7,6486.6,-1758.7,7300.4,1000,6,5,24,21.090266061873887
3.7,-2749.1,6547.5,-1929.6,7358.7,1000,6,5,24,21.090266061873887
3.75,-2955.1,6370.8,-2240.3,7371.5,1000,6,5,24,21.090266061873887
3.8,-2974.4,6853.9,-2071.9,7753.5,1000,6,5,24,21.090266061873887
3.85,-2783.8,6867.4,-2175.6,7723.0,1000,6,5,24,21.090266061873887
3.9,-3067.0,6730.6,-2152.6,7703.3,1000,6,5,24,21.090266061873887
3.95,-3164.2,6387.9,-2424.7,7529.7,1000,6,5,24,21.090266061873887
4.0,-3081.4,5906.7,-2291.1,7045.1,1000,6,5,24,21.090266061873887
4.05,-3280.5,6062.8,-2184.6,7231.3,1000,6,5,24,21.090266061873887
4.1,-3108.6,6476.3,-2188.7,7509.8,1000,6,5,24,21.090266061873887
4.15,-3393.8,6662.7,-2054.9,7754.5,1000,6,5,24,21.090266061873887
4.2,-3485.5,6520.4,-2083.5,7681.5,1000,6,5,24,21.090266061873887
4.25,-3351.2,6691.5,-1962.4,7736.8,1000,6,5,24,21.090266061873887
4.3,-3463.8,6593.4,-2038.6,7721.8,1000,6,5,24,21.090266061873887
4.35,-3267.7,6481.3,-1833.5,7486.4,1000,6,5,24,21.090266061873887
4.4,-3379.7,6277.6,-1617.8,7310.8,1000,6,5,24,21.090266061873887
4.45,-3132.1,6201.6,-1552.0,7118.9,1000,6,5,24,21.090266061873887
4.5,-3070.5,5741.9,-1707.9,6731.6,1000,6,5,24,21.090266061873887
4.55,-3061.0,6077.0,-1730.3,7021.0,1000,6,5,24,21.090266061873887
4.6,-2771.6,6239.9,-1830.8,7068.9,1000,6,5,24,21.090266061873887
4.65,-2929.6,6748.8,-2061.5,7640.6,1000,6,5,24,21.090266061873887
4.7,-2835.1,6970.1,-1937.0,7769.9,1000,6,5,24,21.090266061873887
4.75,-2662.4,7198.8,-1888.9,7904.3,1000,6,5,24,21.090266061873887
4.8,-2991.0,7221.4,-2237.6,8130.3,1000,6,5,24,21.090266061873887
4.85,-2695.3,6895.8,-2040.4,7679.8,1000,6,5,24,21.090266061873887
4.9,-2969.9,6632.2,-2312.1,7625.7,1000,6,5,24,21.090266061873887
4.95,-3246.1,6077.2,-2263.5,7252.1,1000,6,5,24,21.090266061873887
0.0,-2520.0,5006.3,-2005.2,5952.7,3000,6,5,25,20.631919444682023
0.05,-3080.0,5714.2,-1692.6,6708.5,3000,6,5,25,20.631919444682023
0.1,-3156.9,6192.5,-1663.7,7147.1,3000,6,5,25,20.631919444682023
0.15,-2710.9,5517.1,-1663.1,6368.2,3000,6,5,25,20.631919444682023
0.2,-2569.2,6001.0,-1690.7,6743.2,3000,6,5,25,20.631919444682023
0.25,-2374.1,5567.7,-1817.9,6319.8,3000,6,5,25,20.631919444682023
0.3,-2707.3,5705.7,-1725.3,6546.8,3000,6,5,25,20.631919444682023
0.35,-2666.0,5252.7,-2069.6,6243.5,3000,6,5,25,20.631919444682023
0.4,-2919.2,6395.3,-1801.7,7257.3,3000,6,5,25,20.631919444682023
0.45,-2929.1,5658.4,-1610.0,6571.9,3000,6,5,25,20.631919444682023
0.5,-2754.9,5111.9,-1471.5,5990.5,3000,6,5,25,20.631919444682023
0.55,-2248.1,5512.8,-1652.6,6178.7,3000,6,5,25,20.631919444682023
0.6,-2552.3,6032.6,-1931.4,6829.2,3000,6,5,25,20.631919444682023
0.65,-2676.4,5765.8,-1742.7,6591.2,3000,6,5,25,20.631919444682023
0.7,-2838.8,5602.4,-1902.8,6562.5,3000,6,5,25,20.631919444682023
0.75,-3001.7,6338.3,-1796.7,7239.7,3000,6,5,25,20.631919444682023
0.8,-2709.7,5318.1,-1556.2,6168.2,3000,6,5,25,20.631919444682023
0.85,-2351.0,5750.5,-1481.4,6386.7,3000,6,5,25,20.631919444682023
0.9,-2527.9,5671.2,-1639.1,6421.8,3000,6,5,25,20.631919444682023
0.95,-2672.1,5636.4,-1718.0,6470.0,3000,6,5,25,20.631919444682023
1.0,-2710.2,5229.7,-1989.1,6217.0,3000,6,5,25,20.631919444682023
1.05,-2914.1,5843.8,-1930.8,6809.6,3000,6,5,25,20.631919444682023
1.1,-2794.9,5996.4,-1646.6,6817.6,3000,6,5,25,20.631919444682023
1.15,-2872.7,5702.8,-1405.0,6538.2,3000,6,5,25,20.631919444682023
1.2,-2705.7,5465.2,-1465.7,6272.0,3000,6,5,25,20.631919444682023
1.25,-2315.4,5669.4,-1738.6,6366.0,3000,6,5,25,20.631919444682023
1.3,-2549.5,5736.0,-1975.8,6580.7,3000,6,5,25,20.631919444682023
1.35,-2847.3,5071.9,-1953.4,6135.7,3000,6,5,25,20.631919444682023
1.4,-2959.4,5807.4,-1740.8,6746.4,3000,6,5,25,20.631919444682023
1.45,-2947.8,5659.1,-1720.2,6608.6,3000,6,5,25,20.631919444682023
1.5,-2646.0,5269.9,-1528.7,6091.7,3000,6,5,25,20.631919444682023
1.55,-2452.7,5756.4,-1263.9,6383.5,3000,6,5,25,20.631919444682023
1.6,-2590.4,5370.3,-1801.3,6228.6,3000,6,5,25,20.631919444682023
1.65,-2622.1,5239.3,-1854.4,6145.3,3000,6,5,25,20.631919444682023
1.7,-2636.9,5509.8,-2073.2,6450.5,3000,6,5,25,20.631919444682023
1.75,-3042.1,5883.5,-1590.5,6811.7,3000,6,5,25,20.631919444682023
1.8,-2963.8,5579.4,-1736.1,6552.0,3000,6,5,25,20.631919444682023
1.85,-2528.6,5222.9,-1585.9,6015.6,3000,6,5,25,20.631919444682023
1.9,-2623.4,6058.2,-1634.4,6801.1,3000,6,5,25,20.631919444682023
1.95,-2297.3,5980.8,-1834.6,6664.3,3000,6,5,25,20.631919444682023
2.0,-2696.0,5307.4,-1908.8,6251.5,3000,6,5,25,20.631919444682023
2.05,-2891.6,5808.3,-1903.5,6761.7,3000,6,5,25,20.631919444682023
2.1,-2763.0,6156.5,-1594.2,6933.9,3000,6,5,25,20.631919444682023
2.15,-2733.2,5080.8,-1540.4,5971.4,3000,6,5,25,20.631919444682023
2.2,-2604.8,5373.7,-1600.2,6182.4,3000,6,5,25,20.631919444682023
2.25,-2508.4,5716.7,-1743.9,6481.8,3000,6,5,25,20.631919444682023
2.3,-2651.8,5637.5,-2103.0,6575.5,3000,6,5,25,20.631919444682023
2.35,-2875.9,5523.6,-1811.6,6485.6,3000,6,5,25,20.631919444682023
2.4,-2737.5,5716.7,-1790.0,6586.2,3000,6,5,25,20.631919444682023
2.45,-3073.0,6082.4,-1451.5,6967.5,3000,6,5,25,20.631919444682023
2.5,-2635.5,5297.0,-1444.5,6090.2,3000,6,5,25,20.631919444682023
2.55,-2553.5,5392.6,-1656.4,6192.3,3000,6,5,25,20.631919444682023
2.6,-2474.8,5873.4,-1702.4,6597.0,3000,6,5,25,20.631919444682023
2.65,-2628.3,5503.2,-1760.0,6347.5,3000,6,5,25,20.631919444682023
2.7,-2770.4,5994.1,-1956.5,6887.2,3000,6,5,25,20.631919444682023
2.75,-3073.3,6036.1,-1874.4,7028.0,3000,6,5,25,20.631919444682023
2.8,-2869.5,5640.5,-1602.8,6528.2,3000,6,5,25,20.631919444682023
2.85,-2746.3,5185.5,-1389.3,6030.1,3000,6,5,25,20.631919444682023
2.9,-2695.3,5848.0,-1541.1,6621.1,3000,6,5,25,20.631919444682023
2.95,-2585.8,5707.3,-1987.8,6573.5,3000,6,5,25,20.631919444682023
3.0,-2828.7,5555.6,-1792.9,6487.0,3000,6,5,25,20.631919444682023
3.05,-2912.2,5579.3,-2055.9,6620.9,3000,6,5,25,20.631919444682023
3.1,-2781.5,5906.9,-1581.4,6717.8,3000,6,5,25,20.631919444682023
3.15,-2626.8,5366.0,-1515.3,6163.6,3000,6,5,25,20.631919444682023
3.2,-2682.2,5538.9,-1482.4,6330.1,3000,6,5,25,20.631919444682023
3.25,-2697.2,5707.0,-1544.9,6498.6,3000,6,5,25,20.631919444682023
3.3,-2659.0,5737.5,-1938.6,6614.2,3000,6,5,25,20.631919444682023
3.35,-2805.9,5441.3,-2216.8,6511.1,3000,6,5,25,20.631919444682023
3.4,-2891.0,6002.5,-1659.3,6866.0,3000,6,5,25,20.631919444682023
3.45,-2871.3,5595.4,-1600.7,6489.7,3000,6,5,25,20.631919444682023
3.5,-2539.0,5202.3,-1341.7,5942.3,3000,6,5,25,20.631919444682023
3.55,-2380.0,5874.3,-1525.4,6519.1,3000,6,5,25,20.631919444682023
3.6,-2576.3,6148.3,-1859.2,6920.7,3000,6,5,25,20.631919444682023
3.65,-2422.7,5557.3,-2201.2,6449.7,3000,6,5,25,20.631919444682023
3.7,-2600.5,5673.2,-2106.8,6586.9,3000,6,5,25,20.631919444682023
3.75,-2718.8,5928.4,-1863.1,6783.0,3000,6,5,25,20.631919444682023
3.8,-2936.5,5627.4,-1425.7,6505.6,3000,6,5,25,20.631919444682023
3.85,-2814.5,5613.1,-1482.5,6451.8,3000,6,5,25,20.631919444682023
3.9,-2522.9,6076.4,-1854.8,6835.8,3000,6,5,25,20.631919444682023
3.95,-2396.2,5834.8,-1852.0,6573.9,3000,6,5,25,20.631919444682023
4.0,-3046.0,5219.1,-1937.0,6345.8,3000,6,5,25,20.631919444682023
4.05,-2858.0,5362.1,-1867.8,6356.8,3000,6,5,25,20.631919444682023
4.1,-2751.5,5527.3,-1739.6,6414.7,3000,6,5,25,20.631919444682023
4.15,-2805.2,5408.8,-1478.5,6269.8,3000,6,5,25,20.631919444682023
4.2,-2672.5,5495.2,-1392.2,6267.2,3000,6,5,25,20.631919444682023
4.25,-2736.1,5895.5,-1824.3,6750.6,3000,6,5,25,20.631919444682023
4.3,-2557.8,5687.6,-1995.8,6547.9,3000,6,5,25,20.631919444682023
4.35,-2717.5,5375.2,-1940.1,6327.9,3000,6,5,25,20.631919444682023
4.4,-2925.0,5565.9,-1726.3,6520.3,3000,6,5,25,20.631919444682023
4.45,-2719.2,5653.5,-1585.9,6470.8,3000,6,5,25,20.631919444682023
4.5,-2770.7,5316.9,-1253.5,6125.1,3000,6,5,25,20.631919444682023
4.55,-2345.6,5800.0,-1540.0,6443.1,3000,6,5,25,20.631919444682023
4.6,-2473.9,5915.7,-1716.2,6637.9,3000,6,5,25,20.631919444682023
4.65,-2636.2,5779.4,-1981.4,6654.1,3000,6,5,25,20.631919444682023
4.7,-2902.2,5725.4,-1978.9,6717.1,3000,6,5,25,20.631919444682023
4.75,-2977.6,6111.6,-1764.1,7023.5,3000,6,5,25,20.631919444682023
4.8,-2938.4,5611.4,-1405.2,6488.2,3000,6,5,25,20.631919444682023
4.85,-2666.5,5078.3,-1519.3,5933.6,3000,6,5,25,20.631919444682023
4.9,-2336.8,5845.7,-1698.6,6520.6,3000,6,5,25,20.631919444682023
4.95,-2455.6,5452.4,-1954.4,6291.1,3000,6,5,25,20.631919444682023
0.0,-2250.9,4368.1,-1652.9,5184.5,5000,6,5,26,20.422206274994494
0.05,-2363.6,4914.9,-1411.0,5633.3,5000,6,5,26,20.422206274994494
0.1,-2311.7,4450.0,-1348.3,5192.8,5000,6,5,26,20.422206274994494
0.15,-1934.5,5053.5,-1434.6,5598.1,5000,6,5,26,20.422206274994494
0.2,-2278.0,4794.0,-1588.3,5540.3,5000,6,5,26,20.422206274994494
0.25,-2328.7,4950.6,-1524.4,5679.3,5000,6,5,26,20.422206274994494
0.3,-2196.6,5036.8,-1279.3,5641.9,5000,6,5,26,20.422206274994494
0.35,-2132.0,5266.1,-1374.8,5845.2,5000,6,5,26,20.422206274994494
0.4,-2390.1,4872.6,-1617.4,5663.1,5000,6,5,26,20.422206274994494
0.45,-2606.9,5278.4,-1409.4,6053.4,5000,6,5,26,20.422206274994494
0.5,-2286.8,4341.4,-1293.9,5074.6,5000,6,5,26,20.422206274994494
0.55,-2022.9,5467.2,-1522.9,6025.1,5000,6,5,26,20.422206274994494
0.6,-2405.4,4412.0,-1753.0,5322.1,5000,6,5,26,20.422206274994494
0.65,-2366.8,4792.4,-1487.4,5548.1,5000,6,5,26,20.422206274994494
0.7,-2205.4,4512.5,-1139.6,5150.3,5000,6,5,26,20.422206274994494
0.75,-2389.4,5024.0,-1650.6,5802.9,5000,6,5,26,20.422206274994494
0.8,-2238.3,4463.6,-1577.4,5236.6,5000,6,5,26,20.422206274994494
0.85,-2372.0,5037.9,-1438.8,5751.3,5000,6,5,26,20.422206274994494
0.9,-2121.1,4945.4,-1177.4,5508.4,5000,6,5,26,20.422206274994494
